"UID","ControlPoint","Name","Type","LX","LY","RX","RY","LeftLink","RightLink","LeftAltLink","RightAltLink","AltLinkOne","AltLinkTwo","Codeline","PIND","PCTL","SIND","SCTL","TIND","TCTL","AuthorityType","TerritoryAssignment","Subdivision","IndicateOnly","Fleeting","Stacking","Blocking","CallOn","InTimeType","InTimeBit","DrillSignal","DrillType","DrillControl","DrillStop","DrillIndOne","DrillIndTwo","SignalBlockInd","BlockIndBit","AutoClearCount","PreferredRoutes","CallOnBit","NoOpposingCheck","SignalSlotting","GraphicGroup","ScreenRegion","MatchMode","NoAlarmOnPending","MakeInVisible","ForceStopControl","SignalAspectIndications","FleetControlBit","Notes","HoldingSignal","SignalClearAheadCount","AllowAutomaticMode","AutomaticModeOn","IndicateOnlyWithControlSetEnabled","SignalControlled","CallOnAllowedWithoutOpposingTraffic","CallOnSendSignalClearBit","PTCUID","ToolTipName","JointControlAuthorizationEnabled","JointControlAuthorizationIndBit","JointControlAuthorizationCtlBit","NearSideSignalEnabled","NearSideSignalControlOn","NearSideSignalBitControl","NearSideSignaBitlIndication","Milepost","MilepostSuffix","MilepostPrefix","AdditionalReferenceUID","CallOnControlled","PublishStatusToPTC","DevicePTCUID","AutomaticSignal","DisableTrafficProjection","JointControlAuthorizationOfficeMode","JointControlAuthorizationOfficeModeRequested","JointControlAuthorizationOfficeModeConfirmed","EnableDynamicSignalRouteControlBit","DynamicSignalRouteControlBitList","EnablePulseStopControl","DynamicSignalRouteCallOnBitList","PTC_UID_KEY","PTC_DeviceName","PTC_ProperName","PTC_WIUStatusIndex","PTC_DeviceBlockID","PTC_Enable_PSS","SupressSignalStopWithOutOS","DisableEntryExitFunction","DisableStoreRouteFunction","RRUniqueIdentifierName","EnableAbsoluteBlockSignalRequest","AlarmTime","SuppressUnSolicitedSignalAlert","DISABLEBULLEXCEPTNCHK","BlueFlag","TrackPermit","FoulTime","TrackTime","TrackLock","AllowCallOnWithOutOccupancyInRoute","AllowCallOnWithPendingClearRequest"
"200391","200019","E-SIGNAL","R","615","860","970","735","200338","200379","0","0","0","0","24","3;1;200019;0024","3;1;200019;0024|0;1;200019;0024","0;1;200019;0024","0;1;200019;0024|0;1;200019;0024","0;1;200019;0024","0;1;200019;0024|0;1;200019;0024","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200019","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200019;0024","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200393","200025","W-SIGNAL","L","890","840","1070","675","200410","200409","0","0","0","0","25","5;1;200025;0025","5;1;200025;0025|0;1;200025;0025","0;1;200025;0025","0;1;200025;0025|0;1;200025;0025","0;1;200025;0025","0;1;200025;0025|0;1;200025;0025","CTC","200","1","False","True","True","True","False","INTIMEBIT","8;1;200025","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200025;0025","NONE","True","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","6;1;200025;0025","6;1;200025;0025","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200413","200025","E-SIGNAL","R","970","860","970","735","200409","200411","0","0","0","0","25","3;1;200025;0025","3;1;200025;0025|0;1;200025;0025","0;1;200025;0025","0;1;200025;0025|0;1;200025;0025","0;1;200025;0025","0;1;200025;0025|0;1;200025;0025","CTC","200","1","False","True","True","True","False","INTIMEBIT","7;1;200025","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200025;0025","NONE","True","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","True","False","4;1;200025;0025","4;1;200025;0025","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200428","200027","E-SIGNAL","R","1255","860","1305","800","200537","200429","0","0","0","0","27","15;1;200027;0027","15;1;200027;0027|0;1;200027;0027","0;1;200027;0027","0;1;200027;0027|0;1;200027;0027","0;1;200027;0027","0;1;200027;0027|0;1;200027;0027","CTC","200","1","False","True","True","True","False","INTIMEBIT","23;1;200027","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200027;0027","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200430","200027","E-SIGNAL","R","1255","915","1305","840","200433","200431","0","0","0","0","27","15;1;200027;0027","15;1;200027;0027|0;1;200027;0027","0;1;200027;0027","0;1;200027;0027|0;1;200027;0027","0;1;200027;0027","0;1;200027;0027|0;1;200027;0027","CTC","200","1","False","True","True","True","False","INTIMEBIT","23;1;200027","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","17","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200027;0027","NONE","False","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200452","200027","1E-SIGNAL","R","1255","750","1410","645","200456","200447","0","0","0","0","27","15;1;200027;0027","15;1;200027;0027|0;1;200027;0027","0;1;200027;0027","0;1;200027;0027|0;1;200027;0027","0;1;200027;0027","0;1;200027;0027|0;1;200027;0027","CTC","200","1","False","True","True","True","False","INTIMEBIT","23;1;200027","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","14","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200027;0027","NONE","False","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200453","200027","1E-SIGNAL","R","1255","805","1410","645","200455","200454","0","0","0","0","27","15;1;200027;0027","15;1;200027;0027|0;1;200027;0027","0;1;200027;0027","0;1;200027;0027|0;1;200027;0027","0;1;200027;0027","0;1;200027;0027|0;1;200027;0027","CTC","200","1","False","True","True","True","False","INTIMEBIT","23;1;200027","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","15","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200027;0027","NONE","False","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200463","200027","W-SIGNAL","L","1635","840","360","765","200459","200473","0","0","0","0","27","16;1;200027;0027","16;1;200027;0027|0;1;200027;0027","0;1;200027;0027","0;1;200027;0027|0;1;200027;0027","0;1;200027;0027","0;1;200027;0027|0;1;200027;0027","CTC","200","1","False","True","True","True","False","INTIMEBIT","23;1;200027","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200027;0027","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200464","200027","W-SIGNAL","L","1635","785","360","725","200461","200466","0","0","0","0","27","16;1;200027;0027","16;1;200027;0027|0;1;200027;0027","0;1;200027;0027","0;1;200027;0027|0;1;200027;0027","0;1;200027;0027","0;1;200027;0027|0;1;200027;0027","CTC","200","1","False","True","True","True","False","INTIMEBIT","23;1;200027","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","15","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200027;0027","NONE","False","3","False",,"False",,"False","False","0","W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200469","200028","E-SIGNAL","R","1695","860","970","735","200473","200467","0","0","0","0","28","3;1;200028;0028","3;1;200028;0028|0;1;200028;0028","0;1;200028;0028","0;1;200028;0028|0;1;200028;0028","0;1;200028;0028","0;1;200028;0028|0;1;200028;0028","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200028","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200028;0028","NONE","True","3","False",,"False",,"False","False","0","E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200471","200028","1W-SIGNAL","L","1795","840","1535","745","200138","200470","0","0","0","0","28","4;1;200028;0028","4;1;200028;0028|0;1;200028;0028","0;1;200028;0028","0;1;200028;0028|0;1;200028;0028","0;1;200028;0028","0;1;200028;0028|0;1;200028;0028","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200028","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200028;0028","NONE","True","3","False",,"False",,"False","False","0","1W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200475","200026","1E-SIGNAL","R","1130","860","790","915","200476","200416","0","0","0","0","26","3;1;200026;0026","3;1;200026;0026|0;1;200026;0026","0;1;200026;0026","0;1;200026;0026|0;1;200026;0026","0;1;200026;0026","0;1;200026;0026|0;1;200026;0026","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200026","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200026;0026","NONE","True","3","False",,"False",,"False","False","0","1E-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
"200476","200026","1W-SIGNAL","L","1130","840","865","960","200412","200475","0","0","0","0","26","4;1;200026;0026","4;1;200026;0026|0;1;200026;0026","0;1;200026;0026","0;1;200026;0026|0;1;200026;0026","0;1;200026;0026","0;1;200026;0026|0;1;200026;0026","CTC","200","1","False","True","True","True","False","INTIMEBIT","5;1;200026","False","NULL","0;0;0","0;0;0","0;0;0","0;0;0","False","0;0;0;0","0","NULL","0;0;0;0","False","True","1","16","False","False","False","True","0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0|0;0;0;0","0;1;200026;0026","NONE","True","3","False",,"False",,"False","False","0","1W-SIGNAL","False","0;0;0;0","0;0;0;0|0;0;0;0","False",,"0;0;0;0","0;0;0;0","0","","",,,"False","","False","False","False",,,"False","","False","","","","","","","False",,"False","False",,,"0",,,"False","False","False","False","False",,
